loc_type,ev_type,region,n_killed_a,know_ini,weapon,sc_animosity,anti_gov_sentmnts,pol_desires,n_injurd,duration
23,2,3,1,1,14,FALSE,TRUE,FALSE,0,1
8,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,2,3,0,1,1,TRUE,FALSE,FALSE,0,0
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,0
14,2,3,0,2,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
11,2,3,12,0,11,FALSE,TRUE,FALSE,12,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
26,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,3,0,NA,1,TRUE,FALSE,FALSE,1,1
2,2,3,0,1,26,TRUE,TRUE,FALSE,1,1
2,2,3,0,1,26,FALSE,TRUE,FALSE,1,1
2,2,3,0,1,26,FALSE,FALSE,FALSE,0,1
0,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
0,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
14,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,2,3,0,1,10,FALSE,FALSE,FALSE,0,1
2,2,3,0,1,26,TRUE,TRUE,FALSE,0,1
2,4,3,1,1,14,TRUE,FALSE,FALSE,0,1
13,2,3,0,1,10,TRUE,FALSE,TRUE,0,1
27,4,3,1,1,1,TRUE,FALSE,FALSE,0,1
19,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
15,2,3,0,1,18,FALSE,FALSE,FALSE,0,0
21,1,3,0,1,1,TRUE,TRUE,FALSE,0,0
21,1,3,0,1,1,TRUE,TRUE,FALSE,0,0
19,2,3,1,1,14,FALSE,FALSE,TRUE,0,0
13,2,3,0,1,18,FALSE,FALSE,FALSE,0,1
22,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,3,0,5,26,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
21,2,3,0,1,10,FALSE,TRUE,FALSE,18,0
21,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,1
23,2,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,3,11,1,10,FALSE,TRUE,TRUE,0,1
5,4,3,1,1,1,TRUE,FALSE,FALSE,0,0
2,2,3,7,1,26,TRUE,TRUE,TRUE,0,1
24,2,3,270,0,1,FALSE,FALSE,FALSE,0,1
24,2,3,0,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,0,0,18,FALSE,FALSE,FALSE,0,1
24,4,3,259,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,1,1,1,FALSE,FALSE,FALSE,0,1
24,2,3,0,1,10,FALSE,FALSE,FALSE,0,1
24,4,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,3,1,1,FALSE,FALSE,FALSE,0,1
9,2,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,4,1,10,FALSE,FALSE,FALSE,0,1
2,2,3,270,5,10,FALSE,FALSE,FALSE,0,1
2,2,3,270,5,18,FALSE,FALSE,FALSE,0,1
24,4,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,4,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,0,5,18,FALSE,FALSE,FALSE,0,1
24,4,3,270,5,10,FALSE,FALSE,FALSE,0,1
24,4,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,270,5,10,FALSE,FALSE,FALSE,0,1
24,2,3,259,5,10,TRUE,TRUE,FALSE,0,1
24,2,3,270,1,1,TRUE,TRUE,FALSE,0,1
24,2,3,270,5,10,TRUE,TRUE,FALSE,0,1
24,2,3,320,0,1,FALSE,FALSE,FALSE,0,1
24,2,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,270,5,18,FALSE,FALSE,FALSE,0,1
24,2,3,0,5,18,FALSE,FALSE,FALSE,0,1
24,2,3,0,1,18,FALSE,FALSE,FALSE,0,1
24,4,3,170,1,10,FALSE,FALSE,FALSE,0,1
24,2,3,0,1,10,FALSE,FALSE,TRUE,0,1
24,4,3,270,1,26,FALSE,TRUE,FALSE,0,1
24,2,3,207,5,18,TRUE,FALSE,FALSE,0,1
24,2,3,270,1,18,TRUE,FALSE,FALSE,0,1
2,4,3,6,1,1,FALSE,FALSE,FALSE,0,1
24,2,3,0,5,18,FALSE,FALSE,FALSE,0,1
24,2,3,0,0,1,FALSE,FALSE,FALSE,0,1
24,2,3,0,0,18,FALSE,FALSE,FALSE,0,1
24,2,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,270,1,18,FALSE,FALSE,FALSE,0,1
25,2,3,270,0,10,FALSE,FALSE,FALSE,0,1
27,2,3,8,1,1,TRUE,FALSE,FALSE,0,1
27,2,3,1,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,10,FALSE,FALSE,TRUE,2,0
2,2,3,0,1,10,FALSE,FALSE,TRUE,2,0
24,2,3,294,5,10,FALSE,TRUE,TRUE,0,1
27,2,3,295,0,14,FALSE,FALSE,FALSE,0,0
24,2,3,270,0,18,FALSE,FALSE,FALSE,0,1
24,2,3,0,5,1,FALSE,FALSE,FALSE,0,1
24,2,3,270,1,1,TRUE,FALSE,FALSE,0,1
24,2,3,4,0,18,FALSE,FALSE,FALSE,0,1
24,2,3,0,1,10,FALSE,FALSE,FALSE,0,1
24,2,3,185,5,18,FALSE,FALSE,FALSE,0,1
24,2,3,270,0,26,FALSE,FALSE,FALSE,0,1
24,2,3,259,0,18,FALSE,FALSE,FALSE,0,0
24,2,3,0,5,10,TRUE,FALSE,TRUE,0,1
24,2,3,270,1,18,FALSE,FALSE,FALSE,0,1
24,2,3,136,5,10,FALSE,FALSE,TRUE,0,1
24,2,3,270,5,1,FALSE,TRUE,FALSE,0,1
2,2,3,50,1,10,FALSE,FALSE,FALSE,0,1
2,2,3,270,0,18,FALSE,TRUE,FALSE,0,0
24,2,3,259,5,10,FALSE,FALSE,FALSE,0,1
24,2,3,3,1,18,FALSE,FALSE,FALSE,0,0
24,4,3,0,5,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,TRUE,0,1
24,2,3,0,0,18,FALSE,FALSE,FALSE,0,1
2,2,3,1,2,1,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,4,3,1,1,1,TRUE,FALSE,FALSE,0,1
27,2,3,1,1,10,FALSE,TRUE,TRUE,0,0
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,3,1,10,TRUE,FALSE,TRUE,0,1
2,2,3,15,5,18,TRUE,FALSE,FALSE,0,0
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,0
8,2,3,2,1,19,FALSE,FALSE,TRUE,0,1
2,2,3,1,1,18,FALSE,FALSE,TRUE,0,1
2,2,3,2,5,10,FALSE,FALSE,TRUE,300,1
2,2,3,0,1,19,TRUE,FALSE,TRUE,0,1
28,2,3,2,0,10,FALSE,FALSE,FALSE,0,1
6,2,3,0,1,10,FALSE,FALSE,TRUE,0,1
2,2,3,0,1,19,FALSE,FALSE,TRUE,200,1
2,2,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,1,TRUE,FALSE,FALSE,0,1
27,2,3,0,1,18,FALSE,FALSE,TRUE,0,1
2,2,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,0,2,1,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,TRUE,TRUE,FALSE,0,1
2,1,3,0,1,1,TRUE,TRUE,FALSE,0,1
2,2,3,0,1,12,TRUE,TRUE,FALSE,0,0
27,1,3,0,1,1,TRUE,FALSE,FALSE,0,0
27,2,3,0,1,18,TRUE,FALSE,FALSE,0,1
7,2,3,0,1,10,FALSE,FALSE,TRUE,0,1
27,2,3,1,1,3,TRUE,FALSE,FALSE,0,1
2,2,3,2,1,14,TRUE,FALSE,FALSE,0,0
21,2,3,1,1,1,FALSE,FALSE,FALSE,0,1
21,2,3,1,1,26,TRUE,FALSE,TRUE,0,1
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,0
16,2,3,0,0,12,TRUE,FALSE,FALSE,0,1
2,2,3,29,1,10,TRUE,FALSE,FALSE,200,1
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,3,0,1,26,TRUE,TRUE,FALSE,0,0
2,2,3,29,1,19,FALSE,TRUE,TRUE,0,1
2,2,3,29,1,10,TRUE,FALSE,TRUE,0,1
21,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
21,2,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,29,5,19,FALSE,FALSE,FALSE,400,1
2,2,3,12,1,10,TRUE,FALSE,FALSE,0,1
2,2,3,29,1,18,TRUE,FALSE,FALSE,0,1
2,2,3,29,1,19,FALSE,FALSE,FALSE,0,1
2,2,3,0,1,26,FALSE,FALSE,TRUE,0,0
2,1,3,0,1,1,TRUE,FALSE,TRUE,0,1
23,1,3,0,1,1,TRUE,FALSE,TRUE,0,1
27,2,3,0,1,1,TRUE,FALSE,FALSE,0,0
27,2,3,1,1,26,TRUE,FALSE,FALSE,0,0
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,0,5,18,TRUE,FALSE,FALSE,7,0
2,2,3,1,5,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,3,0,1,26,TRUE,FALSE,FALSE,0,0
2,2,3,0,1,26,TRUE,FALSE,FALSE,0,0
13,2,3,0,1,1,FALSE,FALSE,FALSE,0,0
23,4,3,0,1,12,FALSE,FALSE,FALSE,0,1
9,2,3,1,1,14,FALSE,FALSE,TRUE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,0,1,14,TRUE,TRUE,FALSE,0,0
27,2,3,1,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,1,5,14,TRUE,FALSE,FALSE,0,1
2,2,3,1,0,10,FALSE,FALSE,FALSE,0,1
0,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,TRUE,0,0
21,4,3,0,1,1,FALSE,FALSE,FALSE,0,0
16,4,3,0,1,7,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,1,TRUE,FALSE,FALSE,0,0
25,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
0,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
24,2,3,270,1,18,FALSE,FALSE,FALSE,0,1
2,4,3,0,1,26,TRUE,FALSE,FALSE,0,1
27,2,3,0,1,1,TRUE,FALSE,FALSE,0,1
27,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,3,0,1,1,FALSE,FALSE,FALSE,0,1
19,2,3,0,1,5,TRUE,FALSE,FALSE,0,0
19,2,3,0,1,10,TRUE,FALSE,FALSE,0,0
7,2,3,0,0,10,FALSE,FALSE,FALSE,0,1
16,1,3,0,0,12,TRUE,FALSE,FALSE,0,0
2,2,3,0,0,3,TRUE,FALSE,FALSE,1,0
2,2,3,0,0,1,TRUE,FALSE,FALSE,1,0
9,2,3,0,1,7,TRUE,FALSE,FALSE,0,0
2,2,3,0,1,10,TRUE,FALSE,FALSE,0,1
12,2,3,0,1,18,FALSE,FALSE,FALSE,0,0
28,2,3,0,1,1,FALSE,FALSE,FALSE,0,0
28,4,3,0,1,7,FALSE,FALSE,FALSE,0,0
2,2,3,0,1,7,TRUE,FALSE,FALSE,0,0
21,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,10,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,TRUE,TRUE,TRUE,0,1
2,2,3,0,1,1,TRUE,TRUE,FALSE,0,1
2,4,3,14,1,14,TRUE,FALSE,FALSE,0,1
2,2,3,1,0,1,TRUE,FALSE,FALSE,0,1
2,2,3,1,1,1,FALSE,FALSE,TRUE,0,1
27,2,3,4,0,1,FALSE,FALSE,FALSE,0,0
4,2,3,7,5,18,TRUE,FALSE,TRUE,80,0
4,2,3,7,5,18,TRUE,FALSE,TRUE,80,0
4,2,3,26,5,18,TRUE,FALSE,TRUE,80,0
2,2,3,7,5,18,TRUE,FALSE,TRUE,80,0
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,3,11,1,14,FALSE,FALSE,FALSE,54,1
2,2,3,1,1,1,FALSE,FALSE,FALSE,0,0
21,1,3,4,1,1,FALSE,TRUE,FALSE,0,1
21,1,3,0,1,1,FALSE,TRUE,TRUE,0,1
21,1,3,0,1,1,TRUE,TRUE,TRUE,0,0
21,1,3,0,1,1,FALSE,TRUE,TRUE,0,0
2,2,3,1,1,26,TRUE,FALSE,TRUE,0,1
0,1,3,0,1,1,TRUE,TRUE,TRUE,0,1
24,2,3,0,5,16,FALSE,FALSE,FALSE,0,1
25,NA,3,329,0,1,FALSE,FALSE,FALSE,0,1
24,2,3,329,5,10,TRUE,FALSE,FALSE,0,1
21,2,3,0,1,10,FALSE,TRUE,TRUE,0,1
24,2,3,329,1,26,FALSE,FALSE,FALSE,0,1
9,2,3,0,0,1,TRUE,FALSE,FALSE,0,1
21,2,3,0,1,18,FALSE,FALSE,TRUE,0,0
2,2,3,11,1,10,TRUE,FALSE,TRUE,0,1
26,4,3,1,5,1,FALSE,FALSE,FALSE,0,1
2,NA,3,1,1,1,FALSE,FALSE,FALSE,0,0
27,2,3,0,1,18,FALSE,FALSE,FALSE,0,1
27,NA,3,0,1,1,TRUE,FALSE,FALSE,0,1
27,NA,3,0,1,1,TRUE,FALSE,FALSE,0,1
27,NA,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,10,TRUE,FALSE,TRUE,0,1
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,3,0,1,12,TRUE,FALSE,FALSE,0,0
2,2,3,0,1,3,TRUE,FALSE,FALSE,0,0
2,2,3,0,1,3,TRUE,TRUE,FALSE,0,0
27,2,3,1,1,1,TRUE,TRUE,TRUE,0,1
2,2,3,10,1,26,FALSE,FALSE,FALSE,0,1
21,2,3,1,1,14,TRUE,FALSE,TRUE,0,0
2,2,3,1,1,14,TRUE,FALSE,FALSE,0,1
2,2,3,1,1,14,TRUE,FALSE,TRUE,0,0
11,2,3,1,1,14,TRUE,FALSE,FALSE,3,0
2,2,3,29,1,1,FALSE,TRUE,FALSE,0,1
26,4,3,1,5,1,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
0,4,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,0
27,4,3,1,1,26,TRUE,FALSE,FALSE,0,1
24,2,3,0,1,1,FALSE,FALSE,FALSE,0,1
24,2,3,0,1,1,TRUE,FALSE,FALSE,0,1
27,2,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,3,0,1,26,FALSE,FALSE,FALSE,0,1
2,2,3,0,1,12,TRUE,FALSE,FALSE,0,1
7,2,3,3,1,26,TRUE,TRUE,FALSE,0,1
7,2,3,0,0,1,FALSE,FALSE,FALSE,0,1
23,2,3,0,0,1,FALSE,TRUE,FALSE,0,1
18,2,3,0,1,26,TRUE,FALSE,FALSE,0,0
7,2,3,0,1,26,TRUE,FALSE,FALSE,0,0
27,2,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,3,0,5,1,TRUE,FALSE,TRUE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
22,2,3,0,1,26,FALSE,TRUE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,TRUE,TRUE,FALSE,0,0
22,2,3,3,1,10,TRUE,TRUE,FALSE,0,1
2,NA,3,1,1,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,TRUE,FALSE,TRUE,0,1
18,4,3,0,1,1,TRUE,FALSE,FALSE,0,1
4,2,3,1,1,14,TRUE,FALSE,FALSE,0,0
16,2,3,0,1,12,TRUE,FALSE,FALSE,0,0
16,2,3,0,1,12,TRUE,FALSE,FALSE,0,0
16,2,3,0,1,12,TRUE,FALSE,FALSE,0,0
2,2,3,1,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
16,2,3,0,0,16,TRUE,FALSE,FALSE,0,1
8,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
14,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
22,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
18,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,TRUE,TRUE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
18,1,3,0,1,1,TRUE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
14,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
14,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
10,1,3,0,5,1,TRUE,FALSE,FALSE,0,1
27,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,0,1,19,FALSE,TRUE,TRUE,3,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,2,3,39,1,26,FALSE,FALSE,FALSE,0,1
15,4,3,0,1,14,FALSE,FALSE,TRUE,1,1
28,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,NA,3,5,1,1,FALSE,FALSE,FALSE,0,0
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,0
2,2,3,0,1,10,TRUE,TRUE,FALSE,0,0
2,2,3,1,0,14,FALSE,FALSE,FALSE,0,1
16,2,3,0,1,1,TRUE,FALSE,FALSE,0,1
22,2,3,0,1,18,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
28,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
14,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
14,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
21,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
21,1,3,0,1,1,TRUE,TRUE,TRUE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
8,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
14,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
14,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
14,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,0,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,0,1,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
15,2,3,0,1,1,FALSE,FALSE,FALSE,0,0
0,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
14,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,5,1,FALSE,FALSE,FALSE,0,0
27,2,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,0,1,FALSE,TRUE,FALSE,0,1
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,4,3,0,1,1,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
0,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
13,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
0,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
13,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
NA,NA,3,215,NA,1,FALSE,FALSE,FALSE,0,1
2,4,3,0,1,1,TRUE,FALSE,TRUE,0,1
2,4,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
15,2,3,0,1,16,FALSE,FALSE,FALSE,0,0
15,2,3,0,1,18,FALSE,FALSE,FALSE,0,0
21,1,3,0,1,1,TRUE,FALSE,FALSE,0,0
21,1,3,0,1,1,TRUE,TRUE,FALSE,0,0
2,4,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,3,0,1,1,TRUE,FALSE,FALSE,0,1
13,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
0,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
15,4,3,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
0,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
13,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,3,0,1,1,FALSE,FALSE,FALSE,0,0
27,NA,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
14,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,3,1,1,1,FALSE,FALSE,FALSE,0,1
27,2,3,0,0,26,FALSE,FALSE,FALSE,0,1
2,2,3,1,1,26,FALSE,FALSE,FALSE,0,1
2,4,3,0,1,9,FALSE,FALSE,FALSE,1,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
21,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
25,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,3,0,1,1,TRUE,TRUE,FALSE,0,0
2,1,3,0,1,1,TRUE,FALSE,FALSE,0,1
18,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,3,0,1,1,FALSE,FALSE,FALSE,0,0
18,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,3,0,1,1,FALSE,TRUE,FALSE,0,1
27,2,3,0,1,26,FALSE,FALSE,FALSE,0,1
27,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
1,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
4,2,3,0,1,26,FALSE,TRUE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
14,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
0,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
24,2,3,0,1,14,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,3,0,1,1,TRUE,TRUE,FALSE,0,1
13,4,3,0,1,1,TRUE,FALSE,FALSE,0,1
13,4,3,0,1,1,FALSE,FALSE,FALSE,0,1
13,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,TRUE,0,0
2,2,3,0,1,26,TRUE,FALSE,FALSE,0,1
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,3,3,5,26,TRUE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
NA,NA,3,68,NA,1,FALSE,FALSE,FALSE,0,1
13,2,3,1,5,14,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
15,1,3,0,1,1,TRUE,FALSE,FALSE,0,0
16,1,3,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,3,2,1,26,FALSE,TRUE,TRUE,0,1
15,2,3,0,1,18,FALSE,FALSE,FALSE,0,0
15,2,3,0,1,18,FALSE,FALSE,FALSE,0,0
27,1,3,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,3,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,3,0,1,10,FALSE,FALSE,FALSE,0,1
