"month","week","loc_type","region","weapon","n_killed_a","know_ini","ev_type","sc_animosity","anti_gov_sentmnts","duration"
"4","4","2","3","1",1,"5","2",FALSE,FALSE,"0"
"4","4","2","3","1",0,"1","1",TRUE,FALSE,"0"
"10","4","2","3","26",0,"1","2",TRUE,FALSE,"0"
"10","4","2","3","26",0,"1","2",TRUE,FALSE,"0"
"2","2","13","3","1",0,"1","2",FALSE,FALSE,"0"
"7","3","23","3","12",0,"1","4",FALSE,FALSE,"1"
"8","4","9","3","14",1,"1","2",FALSE,FALSE,"0"
"5","3","2","3","1",0,"1","1",FALSE,TRUE,"0"
"5","2","2","3","1",0,"1","4",FALSE,FALSE,"1"
"6","3","2","3","14",0,"1","2",TRUE,TRUE,"0"
"6","3","27","3","1",1,"1","2",TRUE,FALSE,"1"
"9","3","2","3","1",0,"1","2",FALSE,FALSE,"1"
"1","3","2","3","14",1,"5","2",TRUE,FALSE,"1"
"2","3","2","3","10",1,"0","2",FALSE,FALSE,"1"
"7","3","0","3","1",0,"1","4",FALSE,FALSE,"1"
"11","2","27","3","1",0,"1","1",FALSE,FALSE,"0"
"11","4","21","3","1",0,"1","4",FALSE,FALSE,"0"
"1","3","16","3","7",0,"1","4",TRUE,FALSE,"1"
"1","1","2","3","1",0,"1","2",TRUE,FALSE,"0"
"2","2","25","3","1",0,"1","1",FALSE,TRUE,"0"
"2","3","2","3","1",0,"1","1",FALSE,TRUE,"1"
"3","3","0","3","1",0,"1","4",FALSE,FALSE,"1"
"4","3","2","3","1",0,"1","1",TRUE,FALSE,"1"
"5","3","2","3","1",0,"1","1",TRUE,FALSE,"1"
"9","1","24","3","18",270,"1","2",FALSE,FALSE,"1"
"2","3","2","3","26",0,"1","4",TRUE,FALSE,"1"
"3","3","27","3","1",0,"1","2",TRUE,FALSE,"1"
"8","3","27","3","1",0,"1","4",FALSE,FALSE,"1"
"8","3","27","3","1",0,"1","2",FALSE,FALSE,"1"
"8","3","27","3","1",0,"1","2",FALSE,FALSE,"1"
"9","2","19","3","5",0,"1","2",TRUE,FALSE,"0"
"9","2","19","3","10",0,"1","2",TRUE,FALSE,"0"
"7","3","7","3","10",0,"0","2",FALSE,FALSE,"1"
"7","2","16","3","12",0,"0","1",TRUE,FALSE,"0"
"7","2","2","3","3",0,"0","2",TRUE,FALSE,"0"
"7","2","2","3","1",0,"0","2",TRUE,FALSE,"0"
"7","2","9","3","7",0,"1","2",TRUE,FALSE,"0"
"7","3","2","3","10",0,"1","2",TRUE,FALSE,"1"
"7","2","12","3","18",0,"1","2",FALSE,FALSE,"0"
"7","1","28","3","1",0,"1","2",FALSE,FALSE,"0"
"7","1","28","3","7",0,"1","4",FALSE,FALSE,"0"
"9","2","2","3","7",0,"1","2",TRUE,FALSE,"0"
"9","3","21","3","1",0,"1","1",FALSE,FALSE,"1"
"7","3","27","3","1",0,"1","1",TRUE,FALSE,"1"
"3","3","2","3","10",0,"1","2",TRUE,FALSE,"1"
"6","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"10","3","2","3","1",0,"1","1",TRUE,TRUE,"1"
"3","1","2","3","1",0,"1","2",TRUE,TRUE,"1"
"7","3","2","3","14",14,"1","4",TRUE,FALSE,"1"
"7","3","2","3","1",1,"0","2",TRUE,FALSE,"1"
"8","2","2","3","1",1,"1","2",FALSE,FALSE,"1"
"12","3","27","3","1",4,"0","2",FALSE,FALSE,"0"
"5","3","4","3","18",7,"5","2",TRUE,FALSE,"0"
"5","3","4","3","18",7,"5","2",TRUE,FALSE,"0"
"5","3","4","3","18",26,"5","2",TRUE,FALSE,"0"
"5","3","2","3","18",7,"5","2",TRUE,FALSE,"0"
"2","2","2","3","1",0,"1","1",TRUE,FALSE,"1"
"7","3","2","3","14",11,"1","4",FALSE,FALSE,"1"
"5","2","2","3","1",1,"1","2",FALSE,FALSE,"0"
"5","3","21","3","1",4,"1","1",FALSE,TRUE,"1"
"11","3","21","3","1",0,"1","1",FALSE,TRUE,"1"
"12","4","21","3","1",0,"1","1",TRUE,TRUE,"0"
"12","2","21","3","1",0,"1","1",FALSE,TRUE,"0"
"1","3","2","3","26",1,"1","2",TRUE,FALSE,"1"
"6","1","0","3","1",0,"1","1",TRUE,TRUE,"1"
"8","2","24","3","16",0,"5","2",FALSE,FALSE,"1"
"6","3","25","3","1",329,"0",NA,FALSE,FALSE,"1"
"7","3","24","3","10",329,"5","2",TRUE,FALSE,"1"
"7","3","21","3","10",0,"1","2",FALSE,TRUE,"1"
"7","3","24","3","26",329,"1","2",FALSE,FALSE,"1"
"4","3","9","3","1",0,"0","2",TRUE,FALSE,"1"
"8","1","21","3","18",0,"1","2",FALSE,FALSE,"0"
"11","3","2","3","10",11,"1","2",TRUE,FALSE,"1"
"7","3","26","3","1",1,"5","4",FALSE,FALSE,"1"
"3","2","2","3","1",1,"1",NA,FALSE,FALSE,"0"
"7","3","27","3","18",0,"1","2",FALSE,FALSE,"1"
"4","2","27","3","1",0,"1",NA,TRUE,FALSE,"1"
"4","2","27","3","1",0,"1",NA,TRUE,FALSE,"1"
"4","2","27","3","1",0,"1",NA,TRUE,FALSE,"1"
"7","3","2","3","1",0,"1","1",TRUE,FALSE,"1"
"8","3","2","3","1",0,"1","4",TRUE,FALSE,"1"
"2","3","2","3","10",0,"1","2",TRUE,FALSE,"1"
"7","1","2","3","1",0,"1","4",TRUE,FALSE,"0"
"7","1","2","3","12",0,"1","2",TRUE,FALSE,"0"
"6","1","2","3","3",0,"1","2",TRUE,FALSE,"0"
"6","1","2","3","3",0,"1","2",TRUE,TRUE,"0"
"7","3","27","3","1",1,"1","2",TRUE,TRUE,"1"
"7","4","2","3","26",10,"1","2",FALSE,FALSE,"1"
"7","3","21","3","14",1,"1","2",TRUE,FALSE,"0"
"7","3","2","3","14",1,"1","2",TRUE,FALSE,"1"
"12","4","2","3","14",1,"1","2",TRUE,FALSE,"0"
"12","4","11","3","14",1,"1","2",TRUE,FALSE,"0"
"8","3","2","3","1",29,"1","2",FALSE,TRUE,"1"
"7","3","26","3","1",1,"5","4",FALSE,FALSE,"1"
"10","4","27","3","1",0,"1","1",FALSE,FALSE,"0"
"6","5","0","3","1",0,"1","4",FALSE,FALSE,"0"
"8","3","2","3","1",0,"1","1",FALSE,FALSE,"0"
"10","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"7","2","2","3","1",0,"1","4",TRUE,FALSE,"0"
"7","3","27","3","26",1,"1","4",TRUE,FALSE,"1"
"7","3","24","3","1",0,"1","2",FALSE,FALSE,"1"
"7","3","24","3","1",0,"1","2",TRUE,FALSE,"1"
"7","3","27","3","1",0,"1","2",FALSE,FALSE,"1"
"3","3","27","3","1",0,"1","2",TRUE,FALSE,"1"
"7","3","2","3","26",0,"1","2",FALSE,FALSE,"1"
"7","3","2","3","12",0,"1","2",TRUE,FALSE,"1"
"7","3","7","3","26",3,"1","2",TRUE,TRUE,"1"
"7","3","7","3","1",0,"0","2",FALSE,FALSE,"1"
"7","3","23","3","1",0,"0","2",FALSE,TRUE,"1"
"6","2","18","3","26",0,"1","2",TRUE,FALSE,"0"
"6","2","7","3","26",0,"1","2",TRUE,FALSE,"0"
"6","3","27","3","1",0,"1","2",FALSE,FALSE,"0"
"11","3","2","3","1",0,"5","2",TRUE,FALSE,"0"
"9","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"12","2","22","3","26",0,"1","2",FALSE,TRUE,"1"
"11","2","27","3","1",0,"1","1",FALSE,FALSE,"0"
"5","2","2","3","1",0,"1","1",TRUE,TRUE,"0"
"5","3","22","3","10",3,"1","2",TRUE,TRUE,"1"
"3","2","2","3","1",1,"1",NA,FALSE,FALSE,"0"
"2","3","27","3","1",0,"1","1",TRUE,FALSE,"1"
"7","2","18","3","1",0,"1","4",TRUE,FALSE,"1"
"11","1","4","3","14",1,"1","2",TRUE,FALSE,"0"
"11","1","16","3","12",0,"1","2",TRUE,FALSE,"0"
"11","1","16","3","12",0,"1","2",TRUE,FALSE,"0"
"11","1","16","3","12",0,"1","2",TRUE,FALSE,"0"
"11","3","2","3","1",1,"1","2",FALSE,FALSE,"1"
"11","3","2","3","1",0,"1","1",TRUE,FALSE,"1"
"8","2","16","3","16",0,"0","2",TRUE,FALSE,"1"
"7","4","8","3","1",0,"1","1",FALSE,FALSE,"0"
"2","2","14","3","1",0,"1","1",FALSE,TRUE,"0"
"7","3","27","3","1",0,"1","4",FALSE,FALSE,"1"
"7","4","2","3","1",0,"1","2",FALSE,TRUE,"0"
"7","4","27","3","1",0,"1","1",FALSE,FALSE,"0"
"7","4","27","3","1",0,"1","1",FALSE,TRUE,"0"
"8","3","22","3","1",0,"1","4",FALSE,FALSE,"1"
"3","3","18","3","1",0,"1","1",FALSE,TRUE,"1"
"6","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"6","4","2","3","1",0,"1","1",TRUE,TRUE,"0"
"2","3","2","3","1",0,"1","1",FALSE,FALSE,"0"
"12","1","2","3","1",0,"1","1",FALSE,TRUE,"0"
"12","1","2","3","1",0,"1","1",FALSE,TRUE,"0"
"10","3","18","3","1",0,"1","1",TRUE,FALSE,"0"
"4","1","27","3","1",0,"1","1",FALSE,TRUE,"0"
"4","1","27","3","1",0,"1","1",FALSE,FALSE,"0"
"3","3","14","3","1",0,"1","1",FALSE,FALSE,"0"
"3","3","14","3","1",0,"1","1",FALSE,FALSE,"0"
"7","1","10","3","1",0,"5","1",TRUE,FALSE,"1"
"7","3","27","3","1",0,"1","4",FALSE,FALSE,"1"
"6","3","2","3","19",0,"1","2",FALSE,TRUE,"1"
"11","4","2","3","1",0,"1","1",FALSE,TRUE,"0"
"5","3","2","3","26",39,"1","2",FALSE,FALSE,"1"
"2","3","15","3","14",0,"1","4",FALSE,FALSE,"1"
"11","2","28","3","1",0,"1","1",TRUE,FALSE,"1"
"3","2","2","3","1",5,"1",NA,FALSE,FALSE,"0"
"1","2","2","3","1",0,"1","4",TRUE,FALSE,"0"
"5","2","2","3","10",0,"1","2",TRUE,TRUE,"0"
"7","3","2","3","14",1,"0","2",FALSE,FALSE,"1"
"5","2","16","3","1",0,"1","2",TRUE,FALSE,"1"
"8","2","22","3","18",0,"1","2",TRUE,FALSE,"1"
"5","4","2","3","1",0,"1","1",FALSE,TRUE,"0"
"6","2","28","3","1",0,"1","1",FALSE,TRUE,"1"
"2","3","2","3","1",0,"1","1",FALSE,TRUE,"0"
"3","2","27","3","1",0,"1","1",FALSE,FALSE,"1"
"4","3","14","3","1",0,"1","1",FALSE,TRUE,"1"
"5","2","14","3","1",0,"1","1",FALSE,FALSE,"0"
"7","3","21","3","1",0,"1","1",FALSE,TRUE,"1"
"9","2","21","3","1",0,"1","1",TRUE,TRUE,"0"
"10","2","2","3","1",0,"1","1",FALSE,FALSE,"0"
"10","2","2","3","1",0,"1","1",FALSE,FALSE,"0"
"11","3","8","3","1",0,"1","1",FALSE,FALSE,"0"
"12","1","2","3","1",0,"1","1",FALSE,FALSE,"0"
"2","3","27","3","1",0,"1","1",FALSE,TRUE,"0"
"3","2","14","3","1",0,"1","1",FALSE,FALSE,"0"
"3","2","14","3","1",0,"1","1",FALSE,FALSE,"0"
"3","2","14","3","1",0,"1","1",FALSE,FALSE,"0"
"4","2","27","3","1",0,"1","1",FALSE,FALSE,"0"
"7","3","2","3","1",0,"0","1",FALSE,FALSE,"1"
"7","3","2","3","1",0,"0","1",FALSE,FALSE,"1"
"10","2","27","3","1",0,"1","1",FALSE,FALSE,"0"
"10","3","27","3","1",0,"1","1",FALSE,FALSE,"1"
"10","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"11","1","2","3","1",0,"1","1",FALSE,FALSE,"1"
"2","4","27","3","1",0,"1","1",FALSE,TRUE,"0"
"3","3","2","3","1",0,"1","1",FALSE,FALSE,"0"
"8","2","15","3","1",0,"1","2",FALSE,FALSE,"0"
"10","3","0","3","1",0,"1","4",FALSE,FALSE,"1"
"1","2","27","3","1",0,"1","1",FALSE,TRUE,"1"
"5","1","2","3","1",0,"1","1",FALSE,FALSE,"1"
"11","2","14","3","1",0,"1","1",FALSE,TRUE,"0"
"12","3","2","3","1",0,"5","1",FALSE,FALSE,"0"
"7","1","27","3","1",0,"1","2",FALSE,TRUE,"0"
"7","3","2","3","1",0,"0","1",FALSE,TRUE,"1"
"8","3","27","3","1",0,"1","1",FALSE,TRUE,"1"
"8","2","2","3","1",0,"1","1",FALSE,TRUE,"0"
"8","3","27","3","1",0,"1","4",TRUE,FALSE,"1"
"12","3","2","3","1",0,"1","1",FALSE,FALSE,"0"
"7","3","2","3","1",0,"1","1",FALSE,TRUE,"1"
"8","4","0","3","1",0,"1","1",FALSE,TRUE,"0"
"11","4","2","3","1",0,"1","1",FALSE,FALSE,"0"
"11","3","13","3","1",0,"1","4",FALSE,FALSE,"1"
"11","2","0","3","1",0,"1","4",FALSE,FALSE,"1"
"12","2","13","3","1",0,"1","1",FALSE,TRUE,"1"
"2","3",NA,"3","1",215,NA,NA,FALSE,FALSE,"1"
"7","3","2","3","1",0,"1","4",TRUE,FALSE,"1"
"3","2","2","3","1",0,"1","4",FALSE,TRUE,"0"
"5","3","2","3","1",0,"1","1",FALSE,TRUE,"0"
"5","3","2","3","1",0,"1","1",FALSE,TRUE,"0"
"9","2","15","3","16",0,"1","2",FALSE,FALSE,"0"
"9","2","15","3","18",0,"1","2",FALSE,FALSE,"0"
"11","3","21","3","1",0,"1","1",TRUE,FALSE,"0"
"6","3","21","3","1",0,"1","1",TRUE,TRUE,"0"
"1","4","2","3","1",0,"1","4",FALSE,FALSE,"0"
"1","3","2","3","1",0,"1","4",TRUE,FALSE,"1"
"2","3","13","3","1",0,"1","1",FALSE,TRUE,"0"
"9","4","0","3","1",0,"1","1",FALSE,TRUE,"0"
"10","3","15","3","1",0,"1","4",FALSE,FALSE,"0"
"10","3","27","3","1",0,"1","1",FALSE,TRUE,"0"
"10","2","0","3","1",0,"1","1",FALSE,FALSE,"0"
"5","3","13","3","1",0,"1","1",FALSE,FALSE,"0"
"6","2","2","3","1",0,"1","4",FALSE,FALSE,"0"
"7","2","27","3","1",0,"1",NA,FALSE,FALSE,"0"
"3","2","2","3","1",0,"1","1",FALSE,TRUE,"1"
"3","4","14","3","1",0,"1","1",FALSE,TRUE,"1"
"6","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"7","3","27","3","1",0,"1","2",FALSE,FALSE,"1"
"7","3","27","3","1",1,"1","2",FALSE,FALSE,"1"
"10","3","27","3","26",0,"0","2",FALSE,FALSE,"1"
"10","3","2","3","26",1,"1","2",FALSE,FALSE,"1"
"10","5","2","3","9",0,"1","4",FALSE,FALSE,"0"
"11","2","2","3","1",0,"1","1",FALSE,TRUE,"0"
"11","2","21","3","1",0,"1","1",FALSE,TRUE,"0"
"7","3","25","3","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","3","1",0,"1","1",FALSE,TRUE,"1"
"12","2","2","3","1",0,"1","1",TRUE,TRUE,"0"
"5","2","2","3","1",0,"1","1",TRUE,FALSE,"1"
"5","3","18","3","1",0,"1","1",FALSE,TRUE,"0"
"5","3","27","3","1",0,"1","1",FALSE,FALSE,"1"
"5","3","2","3","1",0,"1","4",FALSE,FALSE,"0"
"5","3","18","3","1",0,"1","1",FALSE,TRUE,"0"
"5","3","2","3","1",0,"1","4",FALSE,TRUE,"1"
"5","3","27","3","26",0,"1","2",FALSE,FALSE,"1"
"6","3","27","3","1",0,"1","4",FALSE,FALSE,"1"
"6","2","2","3","1",0,"1","1",FALSE,TRUE,"1"
"6","3","1","3","1",0,"1","1",FALSE,FALSE,"1"
"6","2","27","3","1",0,"1","1",FALSE,FALSE,"1"
"6","3","2","3","1",0,"1","1",FALSE,TRUE,"0"
"6","2","4","3","26",0,"1","2",FALSE,TRUE,"1"
"6","2","2","3","1",0,"1","1",FALSE,TRUE,"1"
"7","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"7","3","2","3","1",0,"1","2",FALSE,FALSE,"1"
"9","2","2","3","1",0,"1","1",FALSE,FALSE,"0"
"11","3","14","3","1",0,"1","1",FALSE,FALSE,"0"
"12","2","0","3","1",0,"1","1",FALSE,TRUE,"0"
"1","2","24","3","14",0,"1","2",FALSE,FALSE,"0"
"4","3","2","3","1",0,"1","1",FALSE,TRUE,"0"
"5","4","2","3","1",0,"1","4",FALSE,FALSE,"0"
"5","4","2","3","1",0,"1","1",FALSE,TRUE,"0"
"6","1","27","3","1",0,"1","1",TRUE,TRUE,"1"
"6","1","13","3","1",0,"1","4",TRUE,FALSE,"1"
"6","1","13","3","1",0,"1","4",FALSE,FALSE,"1"
"2","4","13","3","1",0,"1","1",FALSE,FALSE,"0"
"2","3","27","3","1",0,"1","1",FALSE,FALSE,"0"
"3","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"4","3","2","3","1",0,"1","1",FALSE,FALSE,"0"
"4","3","2","3","26",0,"1","2",TRUE,FALSE,"1"
"6","3","27","3","1",0,"1","1",FALSE,FALSE,"0"
"7","1","2","3","26",3,"5","4",TRUE,FALSE,"1"
"2","4","2","3","1",0,"1","1",FALSE,TRUE,"0"
"3","2","27","3","1",0,"1","1",FALSE,FALSE,"0"
"7","3",NA,"3","1",68,NA,NA,FALSE,FALSE,"1"
"3","3","13","3","14",1,"5","2",FALSE,FALSE,"1"
"11","2","2","3","1",0,"1","1",FALSE,FALSE,"1"
"11","2","2","3","1",0,"1","1",FALSE,TRUE,"1"
"3","3","15","3","1",0,"1","1",TRUE,FALSE,"0"
"3","3","16","3","1",0,"1","1",FALSE,TRUE,"1"
"7","3","2","3","26",2,"1","2",FALSE,TRUE,"1"
"10","3","15","3","18",0,"1","2",FALSE,FALSE,"0"
"10","3","15","3","18",0,"1","2",FALSE,FALSE,"0"
"3","3","27","3","1",0,"1","1",FALSE,FALSE,"0"
"7","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"7","3","2","3","10",0,"1","2",FALSE,FALSE,"1"
"9","2","2","3","10",0,"1","2",FALSE,FALSE,"1"
"7","3","27","3","1",0,"1","1",FALSE,FALSE,"1"
"10","3","0","3","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","3","26",1,"1","2",FALSE,FALSE,"1"
"8","3","2","3","25",0,"1","4",TRUE,FALSE,"1"
"3","3","10","3","18",0,"1","2",TRUE,FALSE,"1"
"3","2","2","3","1",0,"1","1",FALSE,FALSE,"1"
"7","3","21","3","26",0,"0","2",FALSE,FALSE,"1"
"7","4","2","3","14",1,"0","2",TRUE,FALSE,"0"
"12","1","2","3","14",1,"0","2",FALSE,FALSE,"0"
"2","3","23","3","18",1,"5","2",FALSE,FALSE,"0"
"3","4","2","3","18",0,"1","2",FALSE,TRUE,"0"
"3","3","23","3","14",2,"1","2",TRUE,TRUE,"1"
"6","3","11","3","3",1,"0","2",FALSE,FALSE,"1"
"8","3","27","3","1",0,"1","1",FALSE,FALSE,"0"
"8","3","24","3","1",0,"1","1",FALSE,FALSE,"0"
"8","3","8","3","1",0,"1","1",FALSE,FALSE,"0"
"8","3","4","3","1",0,"1","1",FALSE,TRUE,"0"
"8","3","8","3","1",0,"1","1",FALSE,TRUE,"0"
"10","2","2","3","3",0,"1","2",TRUE,FALSE,"0"
"10","2","15","3","18",0,"1","2",TRUE,FALSE,"1"
"11","3","2","3","14",2,"5","2",FALSE,FALSE,"1"
"11","2","27","3","1",0,"1","4",FALSE,FALSE,"0"
"11","2","27","3","1",0,"1","1",FALSE,TRUE,"0"
"5","3","27","3","1",0,"1","4",FALSE,FALSE,"1"
"5","3","2","3","1",0,"1","1",FALSE,TRUE,"1"
"6","3","15","3","1",0,"1","4",FALSE,FALSE,"1"
"6","3","15","3","1",0,"1","4",FALSE,FALSE,"1"
"8","2","13","3","1",0,"1","1",FALSE,FALSE,"0"
"11","4","2","3","1",0,"1","1",FALSE,TRUE,"0"
"7","3","2","3","18",1,"1","2",FALSE,FALSE,"1"
"7","3","27","3","1",0,"5","2",FALSE,FALSE,"1"
"7","3","2","3","26",6,"1","2",TRUE,FALSE,"1"
"7","3","2","3","26",2,"1","2",TRUE,TRUE,"1"
"7","3","2","3","10",0,"5","2",FALSE,FALSE,"1"
"8","2","2","3","26",0,"1","2",TRUE,FALSE,"1"
"8","2","28","3","14",6,"5","2",TRUE,FALSE,"0"
"6","3","21","3","1",0,"1","1",FALSE,FALSE,"0"
"7","3","2","3","12",0,"1","2",FALSE,TRUE,"1"
"7","3","13","3","18",7,"0","2",FALSE,FALSE,"0"
"7","1","2","3","1",0,"1","1",FALSE,FALSE,"1"
"7","3","24","3","1",0,"1","2",TRUE,FALSE,"1"
"1","1","14","3","1",0,"1","1",FALSE,TRUE,"0"
"1","2","0","3","1",0,"1","4",FALSE,FALSE,"1"
"1","4","27","3","1",0,"1","1",FALSE,TRUE,"0"
"3","4","7","3","12",0,"1","2",FALSE,FALSE,"0"
"3","4","4","3","1",0,"1","1",FALSE,FALSE,"0"
"4","2","2","3","1",0,"1","1",FALSE,TRUE,"1"
"6","3","27","3","1",0,"1","1",FALSE,TRUE,"0"
"6","2","15","3","18",0,"5","2",TRUE,FALSE,"1"
"7","3","2","3","1",0,"1","1",FALSE,TRUE,"0"
"7","3","2","3","1",0,"1","1",FALSE,TRUE,"0"
"1","4","27","3","1",0,"1","1",FALSE,FALSE,"0"
"7","3","2","3","18",2,"1","2",TRUE,FALSE,"1"
"7","3","13","3","1",0,"1","4",FALSE,FALSE,"1"
"7","3","10","3","18",0,"5","2",FALSE,FALSE,"1"
"7","3","2","3","1",0,"1","4",TRUE,FALSE,"1"
"8","3","27","3","1",0,"1","2",FALSE,FALSE,"1"
"8","3","2","3","1",0,"1","4",FALSE,FALSE,"0"
"8","4","0","3","1",0,"1","1",FALSE,TRUE,"1"
"8","4","0","3","1",0,"1","1",FALSE,FALSE,"1"
"9","2","27","3","1",0,"1","1",FALSE,FALSE,"0"
"1","2","27","3","1",0,"5","4",FALSE,FALSE,"1"
"2","1","2","3","10",0,"1","2",FALSE,FALSE,"0"
"2","1","2","3","10",0,"1","2",FALSE,FALSE,"0"
"2","1","2","3","10",0,"1","2",FALSE,FALSE,"0"
"2","1","2","3","10",0,"1","2",FALSE,FALSE,"0"
"5","1","15","3","18",0,"1","2",FALSE,FALSE,"0"
"6","2","27","3","1",0,"0","1",FALSE,FALSE,"1"
"7","3","2","3","18",7,"1","2",TRUE,FALSE,"1"
"7","3","10","3","18",0,"5","2",FALSE,FALSE,"1"
"7","3","2","3","26",2,"1","2",FALSE,TRUE,"1"
"9","3","2","3","18",10,"1","2",FALSE,FALSE,"1"
"12","1","2","3","1",0,"1","1",FALSE,TRUE,"0"
"12","1","2","3","1",1,"1","2",FALSE,TRUE,"0"
"12","1","2","3","1",1,"1","4",FALSE,FALSE,"0"
"5","2","21","3","1",0,"1","1",FALSE,FALSE,"1"
"5","2","27","3","1",0,"1","1",FALSE,FALSE,"1"
"7","2","2","3","1",0,"1","1",FALSE,FALSE,"1"
"12","1","9","3","1",0,"1","4",FALSE,FALSE,"0"
"12","1","21","3","1",0,"1","1",FALSE,FALSE,"0"
"3","3","15","3","26",1,"1","4",FALSE,FALSE,"1"
"6","2","27","3","1",0,"1","4",FALSE,FALSE,"1"
"8","3","27","3","1",0,"1","2",TRUE,FALSE,"1"
"7","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"10","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"10","3","2","3","1",0,"1","1",FALSE,FALSE,"1"
"3","2","2","3","1",11,"1",NA,FALSE,FALSE,"0"
"8","4","0","3","26",0,"1","2",FALSE,TRUE,"0"
"8","4","4","3","1",0,"1","1",FALSE,TRUE,"0"
"8","4","7","3","1",0,"1","1",FALSE,TRUE,"0"
"8","4","0","3","1",0,"1","1",FALSE,TRUE,"0"
"11","1","2","3","1",0,"1","1",FALSE,FALSE,"0"
"1","3","8","3","1",0,"1","2",FALSE,FALSE,"0"
"1","2","16","3","10",0,"5","2",TRUE,FALSE,"0"
"1","2","22","3","1",0,"5","2",TRUE,FALSE,"0"
"6","3","2","3","1",0,"1","1",TRUE,FALSE,"1"
"7","2","21","3","12",0,"5","2",TRUE,FALSE,"1"
"7","2","2","3","1",0,"1","1",TRUE,FALSE,"1"
"7","3","4","3","1",0,"1","1",FALSE,FALSE,"0"
"8","3","27","3","1",0,"1","1",TRUE,FALSE,"1"
"1","3","21","3","1",0,"1","4",TRUE,FALSE,"0"
"1","3","27","3","1",0,"1","1",TRUE,TRUE,"0"
"11","3","27","3","1",0,"1","4",FALSE,FALSE,"1"
"12","4","13","3","14",4,"1","4",TRUE,FALSE,"0"
"12","4","13","3","1",0,"1","2",TRUE,FALSE,"0"
"6","2","2","3","10",0,"1","2",TRUE,TRUE,"1"
"7","3","7","3","18",0,"0","2",FALSE,FALSE,"1"
"7","3","6","3","18",0,"1","2",TRUE,FALSE,"1"
"7","3","7","3","18",0,"1","2",FALSE,FALSE,"1"
"7","4","2","3","12",1,"1","2",FALSE,FALSE,"0"
"8","4","2","3","18",7,"1","2",TRUE,FALSE,"1"
"8","4","2","3","18",4,"1","2",TRUE,FALSE,"1"
"8","4","2","3","18",4,"1","2",TRUE,FALSE,"1"
"8","4","2","3","18",4,"1","2",TRUE,FALSE,"1"
"8","4","2","3","18",4,"1","2",TRUE,FALSE,"1"
"8","4","7","3","18",0,"0","2",FALSE,FALSE,"0"
"8","4","7","3","18",0,"0","2",FALSE,FALSE,"0"
"8","4","7","3","18",0,"0","2",FALSE,FALSE,"0"
"10","2","2","3","1",0,"1","4",TRUE,FALSE,"1"
"12","2","2","3","1",0,"1","1",FALSE,TRUE,"0"
"12","3","0","3","1",0,"1","1",FALSE,TRUE,"1"
"12","2","12","3","1",0,"1","1",FALSE,FALSE,"0"
"3","2","0","3","1",0,"1","1",FALSE,TRUE,"1"
"7","4","21","3","1",0,"1","1",TRUE,TRUE,"1"
"8","2","16","3","1",0,"1","1",TRUE,TRUE,"1"
"11","4","2","3","1",0,"1","1",FALSE,FALSE,"0"
"11","4","5","3","1",0,"1","1",FALSE,FALSE,"0"
"1","3","27","3","1",0,"1","2",FALSE,FALSE,"1"
"2","2","2","3","1",0,"1","1",FALSE,FALSE,"1"
"2","2","2","3","1",0,"1","1",FALSE,FALSE,"1"
"2","2","2","3","1",0,"1","1",FALSE,FALSE,"1"
"5","3","0","3","1",0,"1","1",FALSE,TRUE,"0"
"7","3","27","3","1",0,"1","4",FALSE,FALSE,"1"
"7","1","2","3","1",1,"0","2",TRUE,FALSE,"1"
"11","1","4","3","1",0,"1","1",FALSE,FALSE,"0"
"12","3","2","3","1",0,"0","2",TRUE,FALSE,"1"
"10","4","27","3","1",0,"1","1",FALSE,FALSE,"0"
"10","4","18","3","1",0,"1","1",FALSE,TRUE,"1"
"11","3","13","3","1",0,"1","1",FALSE,TRUE,"0"
"2","2","23","3","1",0,"1","1",TRUE,FALSE,"1"
"2","2","23","3","1",0,"1","1",TRUE,FALSE,"1"
"8","3","27","3","1",0,"1","4",FALSE,FALSE,"0"
"11","3","4","3","1",0,"1","1",FALSE,TRUE,"1"
"11","2","9","3","1",22,"1",NA,FALSE,FALSE,"0"
"1","3","2","3","1",0,"1","4",FALSE,FALSE,"1"
"5","3","27","3","18",1,"1","2",TRUE,FALSE,"1"
"7","3","2","3","27",0,"1","2",FALSE,FALSE,"1"
"7","3","14","3","1",0,"1","1",FALSE,FALSE,"1"
"7","3",NA,"3","1",113,NA,NA,FALSE,FALSE,"0"
"7","3","2","3","14",1,"0","2",TRUE,FALSE,"1"
"7","3","27","3","1",0,"1","1",TRUE,FALSE,"1"
"12","3","2","3","10",0,"1","2",TRUE,FALSE,"1"
"5","3","27","3","1",0,"1","2",FALSE,FALSE,"1"
